node_id,region,ServerOrClientregion,cluster_id,key_file,clientID,ServerID, PublicIp
0, 'asia-south1-c', 0, 0, 'FKA.pem', -1, 0,
1, 'asia-south1-c', 0, 0, 'FKA.pem', -1, 1,
2, 'asia-south1-c', 0, 0, 'FKA.pem', -1, 2,
3, 'asia-south1-c', 0, 0, 'FKA.pem', -1, 3,
4, 'asia-south1-c', 0, 0, 'FKA.pem', -1, 4,
5, 'asia-south1-c', 0, 0, 'FKA.pem', -1, 5,
6, 'asia-south1-c', 0, 0, 'FKA.pem', -1, 6,
7, 'asia-south1-c', 0, 0, 'FKA.pem', -1, 7,
8, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 8,
9, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 9,
10, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 10,
11, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 11,
12, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 12,
13, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 13,
14, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 14,
15, 'asia-south1-c', 0, 1, 'FKA.pem', -1, 15,
16, 'asia-south1-c', 1, -1, 'FKA.pem', 0, -1,
17, 'asia-south1-c', 1, -1, 'FKA.pem', 1, -1,
18, 'asia-south1-c', 1, -1, 'FKA.pem', 2, -1,
19, 'asia-south1-c', 1, -1, 'FKA.pem', 3, -1,
20, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 16,
21, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 17,
22, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 18,
23, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 19,
24, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 20,
25, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 21,
26, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 22,
27, 'europe-west3-c', 0, 2, 'FKE.pem', -1, 23,
28, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 24,
29, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 25,
30, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 26,
31, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 27,
32, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 28,
33, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 29,
34, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 30,
35, 'europe-west3-c', 0, 3, 'FKE.pem', -1, 31,
36, 'europe-west3-c', 1, -1, 'FKE.pem', 4, -1,
37, 'europe-west3-c', 1, -1, 'FKE.pem', 5, -1,
38, 'europe-west3-c', 1, -1, 'FKE.pem', 6, -1,
39, 'europe-west3-c', 1, -1, 'FKE.pem', 7, -1,
40, 'us-west1-b', 0, 4, 'FKU2.pem', -1, 32,
41, 'us-west1-b', 0, 4, 'FKU2.pem', -1, 33,
42, 'us-west1-b', 0, 4, 'FKU2.pem', -1, 34,
43, 'us-west1-b', 0, 4, 'FKU2.pem', -1, 35,
44, 'us-west1-b', 0, 4, 'FKU2.pem', -1, 36,
45, 'us-west1-b', 0, 4, 'FKU2.pem', -1, 37,
46, 'us-west1-b', 0, 4, 'FKU2.pem', -1, 38,
47, 'us-west1-b', 0, 4, 'FKU2.pem', -1, 39,
48, 'us-west1-b', 0, 5, 'FKU2.pem', -1, 40,
49, 'us-west1-b', 0, 5, 'FKU2.pem', -1, 41,
50, 'us-west1-b', 0, 5, 'FKU2.pem', -1, 42,
51, 'us-west1-b', 0, 5, 'FKU2.pem', -1, 43,
52, 'us-west1-b', 0, 5, 'FKU2.pem', -1, 44,
53, 'us-west1-b', 0, 5, 'FKU2.pem', -1, 45,
54, 'us-west1-b', 0, 5, 'FKU2.pem', -1, 46,
55, 'us-west1-b', 0, 5, 'FKU2.pem', -1, 47,
56, 'us-west1-b', 1, -1, 'FKU2.pem', 8, -1,
57, 'us-west1-b', 1, -1, 'FKU2.pem', 9, -1,
58, 'us-west1-b', 1, -1, 'FKU2.pem', 10, -1,
59, 'us-west1-b', 1, -1, 'FKU2.pem', 11, -1,
